solute_MolWt,solvent_MolWt,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_NHOHCount,solvent_NOCount,solvent_NumAliphaticCarbocycles,solvent_NumAliphaticHeterocycles,solvent_NumAliphaticRings,solvent_NumAromaticCarbocycles,solvent_NumAromaticHeterocycles,solvent_NumAromaticRings,solvent_NumHAcceptors,solvent_NumHDonors,solvent_NumHeteroatoms,solvent_NumRotatableBonds,solvent_NumSaturatedCarbocycles,solvent_NumSaturatedHeterocycles,solvent_NumSaturatedRings,solvent_RingCount,solvent_MolLogP,solvent_MolMR,solute,solute_SMILES,solvent,solvent_SMILES,concentration_M,Log_concentration,liquid at room temp_Y/N,csid,identifier,notes
148.052429496,78.046950192,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.442,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,benzene,C1=CC=CC=C1,0.164,-0.7851561519523022,DONOTUSE,392447,ONSC236-1-1B,25C Clearly Out of Range
148.052429496,78.046950192,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.442,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,benzene,C1=CC=CC=C1,0.42,-0.3767507096020995,DONOTUSE,392447,ONSC236-1-2B,25C Clearly Out of Range
148.052429496,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,chloroform,ClC(Cl)Cl,1.172,0.0689276116820718,DONOTUSE,392447,ONSC236-1-8B,25C Clearly Out of Range
148.052429496,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,chloroform,ClC(Cl)Cl,0.83,-0.0809219076239261,DONOTUSE,392447,ONSC236-1-9B,25C Clearly Out of Range
148.052429496,92.062600256,0.1428571428571428,7.0,0.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99502,31.178999999999988,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,toluene,C1(=CC=CC=C1)C,0.372,-0.4294570601181025,DONOTUSE,392447,ONSC236-1-4B,25C Clearly Out of Range
148.052429496,92.062600256,0.1428571428571428,7.0,0.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99502,31.178999999999988,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,toluene,C1(=CC=CC=C1)C,0.085,-1.0705810742857071,DONOTUSE,392447,ONSC236-1-6B,25C Clearly Out of Range
148.052429496,78.046950192,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.442,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,benzene,c1ccccc1,0.087806731970796,-1.0564721863069886,DONOTUSE,392447,REF1014Stobbe,marked DONOTUSE because outlier
148.052429496,116.120115132,1.0,8.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.9491,35.84479999999999,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,1-heptanol,CCCCCCCO,1.65272929095856,0.218201724066994,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP - Inconsistent with other alcohols
148.052429496,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392000000000013,40.4618,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,1-octanol,CCCCCCCCO,0.86736466166837,-0.0617982759330055,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP - Clearly out of range
148.052429496,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392000000000013,40.4618,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,1-octanol,CCCCCCCCO,0.90824229880346,-0.0417982759330056,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP - Clearly out of range
148.052429496,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392000000000013,40.4618,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,1-octanol,CCCCCCCCO,0.95104643962448,-0.0217982759330048,DONOTUSE,392447,REF1021Bio-Loom,37C Converted from LogP - Converted to be 0.662M at 25C
148.052429496,151.87541072,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.5529,26.143,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,carbon tetrachloride,ClC(Cl)(Cl)Cl,0.009293979796585,-2.031798275933026,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP - Clearly out of range
148.052429496,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,chloroform,C(Cl)(Cl)Cl,0.058641048121061,-1.2317982759330064,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP - Clearly out of range
148.052429496,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,chloroform,C(Cl)(Cl)Cl,0.34530409129489,-0.4617982759330009,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP - outlier
148.052429496,84.093900384,1.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406,27.701999999999984,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,cyclohexane,C1CCCCC1,0.002080662903204,-2.681798275933066,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP REMOVED SEE EXP242
148.052429496,106.07825032,0.25,8.0,0.25,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.30344,35.916,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,p-xylene,Cc1ccc(cc1)C,0.027565,-1.5596420031847122,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP - Clearly out of range with m-xylene and other similar solvents
148.052429496,92.062600256,0.1428571428571428,7.0,0.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99502,31.178999999999988,cinnamic acid DONOTUSE,O=C(O)C=Cc1ccccc1,toluene,c1ccccc1C,0.14729965310479,-0.8317982759330167,DONOTUSE,392447,REF1021Bio-Loom,Converted from LogP - Clearly out of range
192.02700259600002,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,ethanol,OCC,1.86,0.2695129442179163,n,305,ONSC25-2-,
192.02700259600002,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3914999999999999,8.142800000000001,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,methanol,OC,3.08,0.4885507165004443,n,305,ONSC25-6-,
192.02700259600002,72.057514876,1.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7968000000000001,20.053,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,THF,O1CCCC1,1.8,0.255272505103306,n,305,ONSC25-10-,
192.02700259600002,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,chloroform,ClC(Cl)Cl,0.0,-inf,n,305,REF902-Seidell-1919,25C
192.02700259600002,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,ethanol,OCC,1.34,0.1271047983648076,n,305,REF902-Seidell-1919,25C
192.02700259600002,60.057514876,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3887,17.376800000000003,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,1-propanol,CCCO,3.3300094958387,0.5224454719400942,n,305,REF1320-Mauro Lúcio N. Oliveiraa Ricardo A. Malagonib Moilton. R. Franco Jr. Solubility of citric acid in water ethanol n-propanol and in mixtures of ethanol+water. Fluid Phase Equilibria. 2013,30C
192.02700259600002,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,ethanol,CCO,3.8126301859424,0.581224682012837,n,305,REF1320-Mauro Lúcio N. Oliveiraa Ricardo A. Malagonib Moilton. R. Franco Jr. Solubility of citric acid in water ethanol n-propanol and in mixtures of ethanol+water. Fluid Phase Equilibria. 2013,30C
192.02700259600002,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,ethanol/water(40:60)vol,CCO.O,3.67412290813457,0.5651536803943401,n,305,REF1320-Mauro Lúcio N. Oliveiraa Ricardo A. Malagonib Moilton. R. Franco Jr. Solubility of citric acid in water ethanol n-propanol and in mixtures of ethanol+water. Fluid Phase Equilibria. 2013,30C
192.02700259600002,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,ethanol/water(70:30)vol,CCO.O,3.36280164676066,0.5267012514187581,n,305,REF1320-Mauro Lúcio N. Oliveiraa Ricardo A. Malagonib Moilton. R. Franco Jr. Solubility of citric acid in water ethanol n-propanol and in mixtures of ethanol+water. Fluid Phase Equilibria. 2013,30C
192.02700259600002,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,citric acid anhydrous,O=C(O)CC(O)(C(=O)O)CC(=O)O,ethanol/water(80:20)vol,CCO.O,3.31059641171477,0.5199062399944158,n,305,REF1320-Mauro Lúcio N. Oliveiraa Ricardo A. Malagonib Moilton. R. Franco Jr. Solubility of citric acid in water ethanol n-propanol and in mixtures of ethanol+water. Fluid Phase Equilibria. 2013,30C
192.02700259600002,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,citric acid monohydrate,O=C(O)CC(O)(C(=O)O)CC(=O)O,ethanol,OCC,1.77595888455315,0.2494329071529527,n,305,ONSC2-2-,
192.02700259600002,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3914999999999999,8.142800000000001,citric acid monohydrate,O=C(O)CC(O)(C(=O)O)CC(=O)O,methanol,OC,2.26706005520129,0.3554630248892306,n,305,ONSC2-7-,
192.02700259600002,72.057514876,1.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7968000000000001,20.053,citric acid monohydrate,O=C(O)CC(O)(C(=O)O)CC(=O)O,THF,O1CCCC1,1.52374607404588,0.1829125996617741,n,305,ONSC2-12-,
192.02700259600002,134.109550448,0.4,10.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.118420000000002,45.26800000000002,citric acid monohydrate,O=C(O)CC(O)(C(=O)O)CC(=O)O,1-isopropyl-4-methyl-benzene,c1cc(ccc1C(C)C)C,0.0,-inf,n,305,REF916-Wheeler; JACSAT; Journal of the American Chemical Society; 42; 1920; 1844; ISSN: 0002-7863; [http://dx.doi.org/10.1021/ja01457a001],25C
504.1462013579998,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,clindamycin phosphate,ClC(C)C(NC(=O)[C@H]1N(C)C[C@H](CCC)C1)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O,DMSO,CS(=O)C,0.33720377035542,-0.4721075780704288,n,8521497,REF1268,25C
466.19223002399997,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,clobetasol propionate,ClCC(=O)[C@]3(OC(=O)CC)[C@]2(C[C@H](O)[C@]4(F)[C@@]/1(\C(=C/C(=O)\C=C\1)CC[C@H]4[C@@H]2C[C@@H]3C)C)C,DMSO,CS(=O)C,0.57916023147326,-0.2372012669847278,n,30399,REF1268,25C
472.122152064,414.2464974159999,1.0,28.0,1.0,28.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,25.0,0.0,0.0,0.0,0.0,-0.8961999999999946,100.72360000000006,clofazimine,Clc1ccc(cc1)NC=3/C(=N/C(C)C)/C=C2/N(c4c(\N=C2C=3)cccc4)c5ccc(Cl)cc5,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,0.019010782799233,-1.721,n,2692,REF1049-Rytting,25C
472.122152064,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,clofazimine,Clc1ccc(cc1)NC=3/C(=N/C(C)C)/C=C2/N(c4c(\N=C2C=3)cccc4)c5ccc(Cl)cc5,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.000597035286584,-3.223999999999881,n,2692,REF1049-Rytting,25C
472.122152064,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,clofazimine,Clc1ccc(cc1)NC=3/C(=N/C(C)C)/C=C2/N(c4c(\N=C2C=3)cccc4)c5ccc(Cl)cc5,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.001140249787561,-2.9430000000000645,n,2692,REF1049-Rytting,25C
472.122152064,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,clofazimine,Clc1ccc(cc1)NC=3/C(=N/C(C)C)/C=C2/N(c4c(\N=C2C=3)cccc4)c5ccc(Cl)cc5,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.001399587322573,-2.853999999999881,n,2692,REF1049-Rytting,25C
315.04106886,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,clonazepam,[O-][N+](=O)c3cc\1c(NC(=O)C/N=C/1c2ccccc2Cl)cc3,ethanol,CCO,0.0161,-1.7931741239681502,n,2700,REF1001-Shayanfar,
315.04106886,113.084063972,0.8333333333333334,8.0,0.8333333333333334,8.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.6286999999999998,31.487999999999985,clonazepam,[O-][N+](=O)c3cc\1c(NC(=O)C/N=C/1c2ccccc2Cl)cc3,N-methyl-2-pyrrolidone,O=C1N(C)CCCC1,0.667,-0.175874166083451,n,2700,REF1064-Shayanfar,
315.04106886,76.052429496,1.0,5.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.6405000000000001,18.7666,clonazepam,[O-][N+](=O)c3cc\1c(NC(=O)C/N=C/1c2ccccc2Cl)cc3,propylene glycol,CC(O)CO,0.0185,-1.7328282715969865,n,2700,REF1064-Shayanfar,
344.10802622400007,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,clotrimazole,Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,DMSO,CS(=O)C,0.136585015168549,-0.8645969447729891,n,2710,REF1268,25C
399.16818751999995,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,colchicine,O=C(N[C@@H]3C\1=C\C(=O)C(\OC)=C/C=C/1c2c(cc(OC)c(OC)c2OC)CC3)C,DMSO,CS(=O)C,0.701458704911646,-0.1539978909319695,n,5933,REF1268,25C
300.093900384,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,coronene,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,1-octanol,OCCCCCCCC,0.000389045,-3.410000161858408,n,8761,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
300.093900384,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,coronene,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,1-octanol,OCCCCCCCC,0.0042657952,-2.3699999987799187,n,8761,REF1283,
300.093900384,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,coronene,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,1-octanol,OCCCCCCCC,0.000389045144994,-3.410000000000313,n,8761,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
346.21440944,41.026549096,0.5,3.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52988,11.287,cortexolone,O=C4\C=C2/[C@]([C@H]1CC[C@@]3([C@@](O)(C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,acetonitrile,N#CC,0.0164,-1.785156151952302,n,389582,REF981-Li; J.; Masso; J.J.; and Guertin; J.A.; Prediction of drug solubility in an acrylate adhesive based on the drug-polymer interaction parameter and drug solubility in acetonitrile. Journal of Controlled Release; 2002. 83: 211-221,25C
346.21440944,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,corticosterone,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.001753880501842,-2.7559999999999407,n,5550,REF1049-Rytting,25C
346.21440944,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,corticosterone,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.006456542290347,-2.18999999999997,n,5550,REF1049-Rytting,25C
346.21440944,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,corticosterone,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.009527961640237,-2.020999999999978,n,5550,REF1049-Rytting,25C
360.193673996,41.026549096,0.5,3.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52988,11.287,cortisone,O=C(CO)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,acetonitrile,N#CC,0.0209,-1.679853713888946,n,193441,REF981-Li; J.; Masso; J.J.; and Guertin; J.A.; Prediction of drug solubility in an acrylate adhesive based on the drug-polymer interaction parameter and drug solubility in acetonitrile. Journal of Controlled Release; 2002. 83: 211-221,25C
360.193673996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,cortisone,O=C(CO)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,1-octanol,OCCCCCCCC,0.010715193,-1.97000000212284,n,193441,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
360.193673996,414.2464974159999,1.0,28.0,1.0,28.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,25.0,0.0,0.0,0.0,0.0,-0.8961999999999946,100.72360000000006,cortisone,O=C(CO)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,0.021877616239496,-1.6599999999999906,n,193441,REF1049-Rytting,25C
360.193673996,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,cortisone,O=C(CO)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.00168267406107,-2.774000000000121,n,193441,REF1049-Rytting,25C
360.193673996,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,cortisone,O=C(CO)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.004149540426344,-2.381999999999961,n,193441,REF1049-Rytting,25C
360.193673996,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,cortisone,O=C(CO)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.015559656316051,-1.807999999999993,n,193441,REF1049-Rytting,25C
360.193673996,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,cortisone,O=C(CO)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,1-octanol,OCCCCCCCC,0.0107151931,-1.969999998069768,n,193441,REF1283,
360.1936739959999,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,cortisone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,1-octanol,OCCCCCCCC,0.010715193052376,-1.9700000000000024,n,193441,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
86.036779432,78.046950192,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.442,crotonic acid,O=C(O)/C=C/C,benzene,c1ccccc1,4.45,0.6483600109809317,n,552744,ONSC62-8-,
